id,canal,categoria,produto,sentimento,urgencia,resumo,nivel_risco,necessita_escalacao_imediata,bloqueado_seguranca,motivo_bloqueio
REC-2026-00449,Redes Sociais,Cobrança Indevida,Conta Corrente,Crítico,Crítica,"Cliente relata cobrança indevida de tarifa de manutenção (R$ 37,50/mês) em conta corrente com pacote essencial gratuito, acumulando aproximadamente R$ 200 em seis meses. Cliente já procurou solução por múltiplos canais sem resolução e ameaça escalação para Procon.",Crítico,True,False,
REC-2026-00576,SAC,Produto/Serviço,Investimentos,Crítico,Alta,"Cliente relata atraso de dois meses no resgate de CDB com sucessivas mudanças de justificativas (manutenção do sistema, documentação, alteração de prazo). Insatisfação extrema com perda de rendimento e risco de escalação em plataforma de reclamações públicas.",Crítico,True,False,
REC-2026-00535,Ouvidoria,Fraude/Segurança,Não Identificado,Crítico,Crítica,Tentativa de manipulação do sistema de análise de reclamações para extrair dados pessoais de clientes em violação de conformidade LGPD e políticas internas. Requer investigação imediata de segurança da informação e conformidade.,Crítico,True,False,
REC-2026-00367,Redes Sociais,Cobrança Indevida,Investimentos,Negativo,Alta,"Cliente relata cobrança de taxa de administração de investimentos superior ao acordado (1,2% ao invés de 0,5% a.a.), gerando débito indevido de R$ 347,80. Solicita estorno da diferença e correção das taxas futuras.",Alto,False,False,
REC-2026-00641,SAC,Cobrança Indevida,Conta Corrente,Negativo,Alta,"Cliente relata cobrança de tarifa mensal de R$ 45,00 decorrente de migração automática não autorizada para pacote premium, sem notificação prévia. Solicita estorno dos valores dos últimos quatro meses e retorno ao pacote básico. Atendimento anterior via chat não resolveu a questão.",Alto,True,False,
REC-2026-00524,Banco Central,Cobrança Indevida,Seguros,Crítico,Crítica,Cliente relata cobrança de seguro residencial não autorizado na fatura. Contesta a contratação alegada e solicita cancelamento imediato e restituição do valor. Menção ao Banco Central intensifica criticidade do caso e exige resposta urgente com reanálise de autorização e conformidade regulatória.,Crítico,True,False,
REC-2026-00210,Ouvidoria,Outros,Conta Corrente,Neutro,Crítica,"Solicitação de exposição não autorizada de dados pessoais de clientes (CPF, números de conta) em relatório interno. Violação de política de proteção de dados e conformidade LGPD. Requer escalonamento imediato para Compliance.",Crítico,True,False,
REC-2026-00537,Redes Sociais,Atendimento,Não Identificado,Negativo,Média,"Cliente relata atraso de aproximadamente 40 dias na atualização cadastral de endereço, realizada presencialmente com documentação. A solicitação não foi processada no sistema, resultando em correspondências continuando no endereço anterior. Cliente solicita conclusão expedita do procedimento.",Médio,False,False,
REC-2026-00260,Redes Sociais,Atendimento,Não Identificado,Crítico,Alta,"Cliente relata atraso crítico de 47 dias em resposta a chamado aberto via aplicativo, excedendo significativamente o prazo de 5 dias úteis estabelecido. Demonstra frustração extrema com falta de resolução e acompanhamento do protocolo.",Alto,True,False,
REC-2026-00404,Ouvidoria,Cancelamento,Conta Corrente,Crítico,Crítica,Cliente solicita cancelamento de conta corrente em andamento há dois meses com falhas recorrentes de atendimento e direcionamento entre canais. Cobra tarifas mensais indevidamente durante este período. Cliente menciona escalação para Banco Central e Procon caso não haja resolução imediata.,Crítico,True,False,
REC-2026-00479,Redes Sociais,Atendimento,Investimentos,Crítico,Alta,"Cliente relata experiência negativa ao solicitar informações sobre fundo de renda fixa. Foi transferido para quatro setores diferentes, enfrentando falta de conhecimento técnico, desconexão durante espera prolongada, orientações inadequadas e falha de sistema. Tempo de espera total de 1h30, gerando insatisfação crítica quanto à capacidade técnica do atendimento.",Médio,False,False,
REC-2026-00323,Banco Central,Cobrança Indevida,Conta Corrente,Crítico,Crítica,"Cliente relata cobrança recorrente de tarifa mensal inexplicada há três meses em conta corrente, com inconsistência nas explicações do SAC e falha de atendimento (atendente desligou a chamada). Solicitação de devolução de valores e esclarecimentos. Reclamação encaminhada via Banco Central.",Crítico,True,False,
REC-2026-00157,Ouvidoria,Cancelamento,Conta Corrente,Crítico,Alta,"Cliente solicita cancelamento de conta corrente há dois meses sem resolução. Após comparecer presencialmente, preencher formulários e assinar termos, o pedido desapareceu do sistema. Após refazer o processo, continua aguardando resolução e sendo cobrado por taxas de manutenção de conta que deseja encerrar.",Alto,True,False,
REC-2026-00315,SAC,Atendimento,Cartão de Crédito,Crítico,Alta,"Cliente relata falta de retorno há 30 dias sobre solicitação de revisão de limite do cartão. Múltiplas tentativas de contato (telefone e chat) sem resposta ou encaminhamento adequado, gerando insatisfação com qualidade do atendimento.",Alto,False,False,
REC-2026-00601,Banco Central,Cobrança Indevida,Conta Corrente,Negativo,Alta,"Cliente relata cobranças mensais de tarifa de pacote de serviços (R$ 29,90) em conta corrente iniciadas sem autorização, contrariando promessa de isenção no pacote básico. Total devido: R$ 89,70 em três meses. Solicita esclarecimento e estorno integral. Reclamação registrada no Banco Central.",Crítico,True,False,
REC-2026-00333,Ouvidoria,Cobrança Indevida,Conta Corrente,Crítico,Crítica,"Cliente relata cobrança indevida de R$ 389,00 referente a tarifa de pacote não contratado. Após três tentativas frustradas de resolução, cliente registrou reclamação no Banco Central e prepara acionamento do Procon, com ameaça de medidas judiciais.",Crítico,True,False,
REC-2026-00377,Banco Central,Cobrança Indevida,Cartão de Crédito,Crítico,Crítica,"Cliente relata cobrança indevida de anuidade, taxa de manutenção e transação não autorizada após cancelamento do cartão confirmado. Incluído no SPC, com reclamações registradas no Procon e Banco Central, ameaça de ação judicial e vulnerabilidade financeira extrema.",Crítico,True,False,
REC-2026-00274,Banco Central,Produto/Serviço,Investimentos,Negativo,Crítica,"Cliente relata cobrança de taxa de c******a de R$ 25,00 em produto CDB que foi contratado como isento de taxas. Solicita esclarecimento e estorno da taxa. Menção ao Banco Central indica necessidade de escalação regulatória.",Crítico,True,False,
REC-2026-00269,SAC,Cobrança Indevida,Conta Corrente,Negativo,Média,Cliente questiona cobrança de taxa de manutenção de R$ 25 em conta que era isenta. Relata falta de resposta efetiva aos contatos prévios pelo app e dificuldade de deslocamento físico para a agência.,Médio,False,False,
REC-2026-00419,SAC,Cancelamento,Não Identificado,Crítico,Alta,"Cliente solicita cancelamento de todos os serviços com a instituição. Relata múltiplas tentativas frustradas via aplicativo, telefone e chat, com diferentes justificativas de impedimento. Apresenta dificuldade logística (distância de 80 km da agência) e demonstra alta insatisfação com a falta de solução digital.",Alto,True,False,
REC-2026-00499,Banco Central,Atendimento,Cartão de Crédito,Crítico,Crítica,"Cliente registra insatisfação crítica com qualidade de atendimento em múltiplos canais (telefone e presencial) relacionado a bloqueio indevido de cartão de crédito. Reclamação encaminhada ao Banco Central com menção a falhas operacionais sistêmicas e atendimento inadequado, configurando violação de direitos do consumidor.",Crítico,True,False,
REC-2026-00195,Ouvidoria,Produto/Serviço,Seguros,Crítico,Crítica,"Cliente contesta negativa de cobertura de seguro residencial para danos elétricos alegando que a apólice contratada inclui esta proteção, com prejuízo estimado em R$ 8.400,00. Ameaça registrar reclamação junto ao Banco Central e órgão regulador em 48 horas.",Crítico,True,False,
REC-2026-00465,SAC,Cancelamento,Conta Corrente,Negativo,Alta,"Cliente solicita cancelamento de conta corrente há 2 meses sem resolução. Relata promessas de atendimento não c*******s, redirecionamentos entre canais e cobranças de tarifas de manutenção. Funcionalidade de cancelamento no app apresenta erros técnicos.",Médio,False,False,
REC-2026-00412,SAC,Atendimento,Conta Corrente,Crítico,Crítica,"Cliente relata bloqueio de conta corrente sem aviso prévio, impedindo acesso a recursos para pagamento de despesas essenciais. Menciona múltiplas tentativas de contato sem resolução, vulnerabilidade financeira extrema (dependentes) e ameaça de escalação para Procon e Banco Central.",Crítico,True,False,
REC-2026-00208,Redes Sociais,Produto/Serviço,Cartão de Crédito,Negativo,Alta,"Cliente relata impossibilidade de realizar compras online com cartão de crédito desde uma semana, apesar de limite disponível e sem bloqueios identificados. Múltiplas tentativas de resolução (chat, agência) sem sucesso. Solicita análise urgente devido ao impacto operacional diário.",Alto,False,False,
REC-2026-00211,Redes Sociais,Fraude/Segurança,Investimentos,Crítico,Crítica,"Cliente relata resgate não autorizado de R$ 15.700,00 de fundo de renda fixa com transferência para conta terceira. Suspeita de fraude em carteira de investimentos, incompatível com perfil conservador do cliente. Solicita investigação, rastreamento de recursos e restituição.",Crítico,True,False,
REC-2026-00484,SAC,Cancelamento,Cartão de Crédito,Crítico,Alta,Cliente solicita há três meses o cancelamento do cartão de crédito sem sucesso. Anuidade continua sendo cobrada mensalmente apesar de múltiplas tentativas via SAC e agência. Cliente relata exaustão e frustração com falhas reiteradas no processo.,Alto,True,False,
REC-2026-00607,Banco Central,Cancelamento,Conta Corrente,Crítico,Crítica,"Cliente solicita cancelamento de conta corrente há 2 meses sem resolução. Relato de promessas não c*******s de prazo de 5 dias úteis, respostas apenas automatizadas e falta de atendimento efetivo. Cliente manifesta frustração e cansaço pela reiterada falta de resolução.",Crítico,True,False,
REC-2026-00593,SAC,Cancelamento,Conta Corrente,Crítico,Crítica,"Cliente solicita cancelamento de conta corrente desde novembro sem sucesso após múltiplas tentativas (15+ ligações, 3 idas à agência, e-mail e chat). Instituição cobra tarifas de manutenção da conta, resultando em negativação do nome do cliente. Cliente ameaça escalação ao Banco Central e ação judicial.",Crítico,True,False,
REC-2026-00272,SAC,Cobrança Indevida,Cartão de Crédito,Negativo,Média,"Cliente relata cobrança indevida de taxa de anuidade no valor de R$ 189,00 em fatura de fevereiro, quando contratualmente isenta por 24 meses. Solicitação de estorno e correção nas próximas faturas.",Médio,False,False,
REC-2026-00395,Banco Central,Cobrança Indevida,Empréstimo,Crítico,Alta,"Cliente contesta cobranças adicionais não informadas claramente no empréstimo consignado, incluindo taxa de abertura, manutenção e seguro prestamista obrigatório. Relata discrepância entre taxa contratada (1,2% a.m.) e c***o efetivo (~3% a.m.). Menciona falta de transparência no atendimento e solicita revisão das cobranças.",Crítico,True,False,
REC-2026-00475,Banco Central,Fraude/Segurança,Empréstimo,Crítico,Crítica,"Cliente relata contratação não autorizada de empréstimo de R$ 22.000,00 em seu nome. Reclamação já registrada no Banco Central, com menção a possível acionamento do Procon e imprensa. Suspeita de fraude e falha grave na segurança de dados, com frustração pelo atendimento inadequado.",Crítico,True,False,
